Index,Height(Inches),Weight(Pounds),Weight(Kg),Height(Meters)
21804,68.8211,142.21,64.49433107,1.74805594
21805,67.96832,132.0779,59.89927438,1.726395328
21806,66.09807,113.2875,51.37755102,1.678890978
21807,68.6238,134.5527,61.02163265,1.74304452
21808,66.2588,131.9464,59.83963719,1.68297352
21809,65.78144,121.6553,55.17247166,1.670848576
21810,63.68103,113.8491,51.6322449,1.617498162
21811,68.96781,117.3037,53.19895692,1.751782374
21812,69.61369,120.1962,54.5107483,1.768187726
21813,67.9393,131.376,59.58095238,1.72565822
21814,72.12761,141.5293,64.18562358,1.832041294
21815,66.17765,108.006,48.98231293,1.68091231
21816,64.44865,113.84,51.62811791,1.63699571
21817,66.9381,124.7886,56.59346939,1.70022774
21818,69.72663,138.5469,62.83306122,1.771056402
21819,66.50238,144.8476,65.69052154,1.689160452
21820,67.66821,122.3427,55.48421769,1.718772534
21821,68.21966,127.736,57.93015873,1.732779364
21822,66.23247,107.7751,48.87759637,1.682304738
21823,68.48757,111.7849,50.69609977,1.739584278
21824,66.72098,123.6466,56.07555556,1.694712892
21825,67.26512,110.1107,49.9368254,1.708534048
21826,67.97088,127.9019,58.00539683,1.726460352
21827,71.33619,141.8512,64.33160998,1.811939226
21828,67.42918,123.1017,55.82843537,1.712701172
21829,69.16961,120.2536,54.53678005,1.756908094
21830,69.73638,127.9477,58.0261678,1.771304052
21831,66.88932,118.3424,53.67002268,1.698988728
21832,67.92182,102.3229,46.40494331,1.725214228
21833,68.65846,123.3907,55.95950113,1.743924884
21834,68.9523,124.4188,56.42575964,1.75138842
21835,63.26116,131.8104,59.77795918,1.606833464
21836,68.1796,139.1423,63.1030839,1.73176184
21837,69.04181,137.5828,62.39582766,1.753661974
21838,66.5111,116.7547,52.94997732,1.68938194
21839,69.76603,127.3629,57.76095238,1.772057162
21840,68.24223,124.3347,56.38761905,1.733352642
21841,68.84887,136.3807,61.8506576,1.748761298
21842,67.04484,127.0678,57.62712018,1.702938936
21843,70.93046,126.9017,57.55179138,1.801633684
21844,68.51393,136.1465,61.74444444,1.740253822
21845,71.06022,111.4244,50.53260771,1.804929588
21846,65.47707,106.8859,48.47433107,1.663117578
21847,68.63389,114.5655,51.95714286,1.743300806
21848,68.18722,118.3686,53.68190476,1.731955388
21849,67.06874,123.2887,55.91324263,1.703545996
21850,67.62436,129.2202,58.60326531,1.717658744
21851,68.97729,130.823,59.33015873,1.752023166
21852,67.66502,117.9736,53.50276644,1.718691508
21853,69.96163,120.0183,54.43006803,1.777025402
21854,64.63866,108.6377,49.26879819,1.641821964
21855,66.42798,116.0001,52.6077551,1.687270692
21856,67.91525,103.1791,46.79324263,1.72504735
21857,66.84693,116.1444,52.67319728,1.697912022
21858,66.66734,129.0009,58.50380952,1.693350436
21859,68.74944,150.8735,68.42335601,1.746235776
21860,66.35019,124.4368,56.4339229,1.685294826
21861,68.74957,131.2495,59.52358277,1.746239078
21862,67.15931,110.9528,50.31873016,1.705846474
21863,68.07741,122.6487,55.6229932,1.729166214
21864,73.25176,148.2284,67.22376417,1.860594704
21865,67.62804,122.5984,55.60018141,1.717752216
21866,70.98337,122.6745,55.63469388,1.802977598
21867,68.14991,122.0117,55.33410431,1.731007714
21868,68.73907,126.2233,57.24412698,1.745972378
21869,65.52461,113.7172,51.5724263,1.664325094
21870,65.35162,110.6449,50.17909297,1.659931148
21871,64.35555,113.8107,51.61482993,1.63463097
21872,68.55885,127.5331,57.83814059,1.74139479
21873,69.0529,133.1832,60.40054422,1.75394366
21874,72.60485,143.9177,65.26879819,1.84416319
21875,69.48058,115.4622,52.36380952,1.764806732
21876,66.25333,113.0559,51.27251701,1.682834582
21877,65.40529,109.6595,49.73219955,1.661294366
21878,70.28061,119.1562,54.03909297,1.785127494
21879,70.37019,116.2454,52.71900227,1.787402826
21880,65.48775,125.4251,56.88213152,1.66338885
21881,66.53455,123.3583,55.94480726,1.68997757
21882,67.5823,121.7252,55.20417234,1.71659042
21883,65.69418,125.5996,56.96126984,1.668632172
21884,68.03737,134.0532,60.79510204,1.728149198
21885,68.47451,123.5137,56.01528345,1.739252554
21886,65.23306,116.1786,52.68870748,1.656919724
21887,67.86301,125.1315,56.74897959,1.723720454
21888,65.79717,123.5802,56.04544218,1.671248118
21889,71.44975,133.3758,60.48789116,1.81482365
21890,70.84018,136.3143,61.82054422,1.799340572
21891,71.18982,141.107,63.99410431,1.808221428
21892,66.03097,126.5347,57.38535147,1.677186638
21893,71.37742,125.9633,57.12621315,1.812986468
21894,70.57756,137.1181,62.18507937,1.792670024
21895,68.2458,128.0182,58.05814059,1.73344332
21896,68.22017,141.7363,64.27950113,1.732792318
21897,65.06244,106.6877,48.38444444,1.652585976
21898,66.90634,108.0455,49.00022676,1.699421036
21899,63.03862,115.8658,52.54684807,1.601180948
21900,67.06774,152.2417,69.04385488,1.703520596
21901,65.30894,106.7987,48.43478458,1.658847076
21902,65.06679,107.6525,48.82199546,1.652696466
21903,67.39673,124.6423,56.52712018,1.711876942
21904,69.06112,122.2679,55.45029478,1.754152448
21905,69.12434,132.9822,60.30938776,1.755758236
21906,68.47088,130.1302,59.01596372,1.739160352
21907,70.21144,143.2455,64.96394558,1.783370576
21908,70.97244,143.2283,64.95614512,1.802699976
21909,67.11423,122.2441,55.43950113,1.704701442
21910,70.05116,132.2902,59.99555556,1.779299464
21911,68.72983,131.9808,59.8552381,1.745737682
21912,65.39469,129.8896,58.90684807,1.661025126
21913,71.11058,132.006,59.86666667,1.806208732
21914,63.52038,122.4025,55.51133787,1.613417652
21915,68.03493,121.5552,55.12707483,1.728087222
21916,64.8839,130.9255,59.37664399,1.64805106
21917,68.16535,123.2502,55.89578231,1.73139989
21918,69.34209,124.7472,56.57469388,1.761289086
21919,69.55427,112.586,51.05941043,1.766678458
21920,69.37897,123.8323,56.15977324,1.762225838
21921,67.90715,124.8204,56.60789116,1.72484161
21922,69.78616,119.2747,54.09283447,1.772568464
21923,70.06486,123.9407,56.20893424,1.779647444
21924,67.26241,133.3415,60.4723356,1.708465214
21925,63.73139,121.2644,54.99519274,1.618777306
21926,68.32099,129.2511,58.61727891,1.735353146
21927,66.39081,142.8419,64.78090703,1.686326574
21928,70.03989,137.0893,62.17201814,1.779013206
21929,66.24433,135.7157,61.54907029,1.682605982
21930,68.25743,117.7142,53.38512472,1.733738722
21931,70.79829,130.2646,59.0769161,1.798276566
21932,67.11709,116.0134,52.61378685,1.704774086
21933,65.93811,124.2235,56.33718821,1.674827994
21934,67.55474,97.14789,44.058,1.715890396
21935,64.78244,124.6147,56.51460317,1.645473976
21936,68.45511,118.3446,53.67102041,1.738759794
21937,68.60516,130.4597,59.16539683,1.742571064
21938,68.18953,135.0554,61.24961451,1.732014062
21939,64.24981,113.7089,51.56866213,1.631945174
21940,67.42016,121.1719,54.95324263,1.712472064
21941,69.64799,129.1334,58.56390023,1.769058946
21942,68.76641,137.5208,62.36770975,1.746666814
21943,67.47039,116.7224,52.9353288,1.713747906
21944,66.34719,102.2607,46.37673469,1.685218626
21945,65.27345,94.26051,42.74853061,1.65794563
21946,68.49649,130.6183,59.23732426,1.739810846
21947,66.77663,128.4905,58.2723356,1.696126402
21948,68.62434,136.1352,61.73931973,1.743058236
21949,66.97798,134.398,60.95147392,1.701240692
21950,74.42744,141.7416,64.28190476,1.890456976
21951,68.16821,110.4841,50.1061678,1.731472534
21952,69.58597,134.9162,61.18648526,1.767483638
21953,64.67803,128.0545,58.07460317,1.642821962
21954,69.98681,130.8804,59.35619048,1.777664974
21955,68.74272,136.6016,61.950839,1.746065088
21956,67.56099,137.7014,62.44961451,1.716049146
21957,63.59232,107.4139,48.71378685,1.615244928
21958,69.05534,151.567,68.73786848,1.754005636
21959,66.83137,135.1775,61.30498866,1.697516798
21960,69.25699,132.5855,60.12947846,1.759127546
21961,70.10878,128.1379,58.1124263,1.780763012
21962,65.74458,118.6861,53.82589569,1.669912332
21963,68.92381,132.023,59.87437642,1.750664774
21964,63.45696,101.8629,46.19632653,1.611806784
21965,66.46407,114.2272,51.80371882,1.688187378
21966,65.32677,112.1856,50.87782313,1.659299958
21967,70.28537,127.3897,57.77310658,1.785248398
21968,73.62336,145.5589,66.01310658,1.870033344
21969,72.06438,133.0115,60.32267574,1.830435252
21970,63.99289,118.1347,53.57582766,1.625419406
21971,69.13512,125.715,57.01360544,1.756032048
21972,69.11398,115.0134,52.16027211,1.755495092
21973,68.8397,119.2542,54.08353741,1.74852838
21974,68.42829,125.7109,57.01174603,1.738078566
21975,69.11164,126.3794,57.31492063,1.755435656
21976,67.75382,133.1108,60.36770975,1.720947028
21977,68.28205,130.0354,58.97297052,1.73436407
21978,69.79824,140.2748,63.61668934,1.772875296
21979,67.80131,125.3779,56.86072562,1.722153274
21980,66.92047,117.4567,53.26834467,1.699779938
21981,65.41043,110.3167,50.03024943,1.661424922
21982,67.2104,118.1644,53.58929705,1.70714416
21983,69.23036,104.0257,47.17718821,1.758451144
21984,69.02497,127.7908,57.95501134,1.753234238
21985,65.27684,145.1158,65.8121542,1.658031736
21986,69.48104,139.7665,63.3861678,1.764818416
21987,70.35139,148.13,67.17913832,1.786925306
21988,66.72914,110.6124,50.16435374,1.694920156
21989,69.18346,124.9384,56.6614059,1.757259884
21990,69.39009,117.0886,53.1014059,1.762508286
21991,65.10415,122.9297,55.75043084,1.65364541
21992,70.42201,132.063,59.89251701,1.788719054
21993,64.20998,124.7386,56.57079365,1.630933492
21994,66.39326,110.6721,50.19142857,1.686388804
21995,67.99051,130.6448,59.2493424,1.726958954
21996,66.54414,127.2514,57.71038549,1.690221156
21997,67.85205,120.743,54.75873016,1.72344207
21998,68.3302,147.7192,66.99283447,1.73558708
21999,67.70322,116.5958,52.87791383,1.719661788
22000,67.08778,126.0409,57.1614059,1.704029612
22001,67.45991,131.0766,59.44517007,1.713481714
22002,64.53855,103.166,46.78730159,1.63927917
22003,68.77395,120.2698,54.54412698,1.74685833
22004,65.27979,120.4821,54.64040816,1.658106666
22005,69.89596,114.4375,51.89909297,1.775357384
22006,66.11113,121.7524,55.21650794,1.679222702
22007,69.19728,138.7705,62.93446712,1.757610912
22008,68.62235,127.2493,57.70943311,1.74300769
22009,70.33159,152.9261,69.35424036,1.786422386
22010,69.44904,126.7259,57.47206349,1.764005616
22011,70.18822,153.6557,69.68512472,1.782780788
22012,68.18276,135.8523,61.61102041,1.731842104
22013,64.73962,108.7094,49.30131519,1.644386348
22014,69.52012,132.428,60.05804989,1.765811048
22015,68.40112,115.1738,52.23301587,1.737388448
22016,68.4364,121.9109,55.28839002,1.73828456
22017,69.7165,113.6107,51.52412698,1.7707991
22018,65.8825,117.5802,53.32435374,1.6734155
22019,67.92953,105.9806,48.06376417,1.725410062
22020,67.02377,130.0163,58.96430839,1.702403758
22021,68.48076,122.6201,55.61002268,1.739411304
22022,70.66957,126.6477,57.43659864,1.795007078
22023,67.61492,134.6768,61.07791383,1.717418968
22024,73.58866,153.0783,69.42326531,1.869151964
22025,66.98903,119.4068,54.15274376,1.701521362
22026,70.73654,151.4389,68.67977324,1.796708116
22027,70.82435,140.2097,63.58716553,1.79893849
22028,67.78555,110.19,49.97278912,1.72175297
22029,67.01787,127.3742,57.7660771,1.702253898
22030,67.07288,137.5581,62.38462585,1.703651152
22031,69.53889,129.2925,58.63605442,1.766287806
22032,64.16684,128.8207,58.42208617,1.629837736
22033,66.59597,117.7506,53.40163265,1.691537638
22034,66.02727,121.3984,55.05596372,1.677092658
22035,69.90695,127.6222,57.87854875,1.77563653
22036,66.31378,128.1986,58.13995465,1.684370012
22037,71.0924,157.3921,71.37963719,1.80574696
22038,69.1847,130.0327,58.97174603,1.75729138
22039,69.53601,139.6967,63.35451247,1.766214654
22040,69.43737,126.2871,57.27306122,1.763709198
22041,66.46531,118.2134,53.61151927,1.688218874
22042,69.60722,130.2072,59.05088435,1.768023388
22043,68.40154,126.3804,57.31537415,1.737399116
22044,66.58472,124.3242,56.38285714,1.691251888
22045,67.65364,132.7654,60.21106576,1.718402456
22046,65.62466,132.5228,60.10104308,1.666866364
22047,67.55476,138.0942,62.6277551,1.715890904
22048,67.67129,129.3039,58.64122449,1.718850766
22049,71.35689,135.5968,61.49514739,1.812465006
22050,67.23927,145.4296,65.95446712,1.707877458
22051,66.4871,119.4681,54.18054422,1.68877234
22052,69.16735,124.7664,56.58340136,1.75685069
22053,69.7819,117.0658,53.09106576,1.77246026
22054,66.7397,123.7996,56.14494331,1.69518838
22055,70.68935,140.8345,63.87052154,1.79550949
22056,67.5828,124.7307,56.56721088,1.71660312
22057,66.10625,128.8248,58.42394558,1.67909875
22058,70.29985,153.2173,69.48630385,1.78561619
22059,69.77906,141.0626,63.97396825,1.772388124
22060,67.07765,126.0482,57.16471655,1.70377231
22061,65.67584,121.7947,55.23569161,1.668166336
22062,65.93844,126.4153,57.33120181,1.674836376
22063,71.89509,127.5677,57.8538322,1.826135286
22064,67.92099,109.7213,49.76022676,1.725193146
22065,70.56492,143.6368,65.1414059,1.792348968
22066,64.88248,107.027,48.538322,1.648014992
22067,71.8284,131.3314,59.56072562,1.82444136
22068,68.76645,127.0974,57.64054422,1.74666783
22069,66.38695,107.555,48.77777778,1.68622853
22070,66.21688,118.3435,53.67052154,1.681908752
22071,70.84942,138.4765,62.80113379,1.799575268
22072,68.79234,125.5644,56.94530612,1.747325436
22073,69.99779,131.4314,59.6060771,1.777943866
22074,64.83696,142.2888,64.53006803,1.646858784
22075,66.68908,130.1091,59.00639456,1.693902632
22076,64.81045,115.7425,52.49092971,1.64618543
22077,71.13578,141.1345,64.00657596,1.806848812
22078,68.08155,124.9248,56.6552381,1.72927137
22079,66.47646,121.6753,55.18154195,1.688502084
22080,70.8782,153.3804,69.56027211,1.80030628
22081,67.83647,116.1852,52.69170068,1.723046338
22082,68.67074,136.5908,61.94594104,1.744236796
22083,69.34659,131.303,59.5478458,1.761403386
22084,67.01988,112.523,51.030839,1.702304952
22085,63.74803,103.3567,46.87378685,1.619199962
22086,68.12093,113.5474,51.4954195,1.730271622
22087,71.9073,153.8792,69.78648526,1.82644542
22088,68.39398,130.7981,59.31886621,1.737207092
22089,69.89219,143.0116,64.85786848,1.775261626
22090,67.92004,132.341,60.0185941,1.725169016
22091,69.5779,145.1589,65.83170068,1.76727866
22092,67.4598,122.5588,55.58222222,1.71347892
22093,67.62244,123.0214,55.79201814,1.717609976
22094,67.1134,126.3654,57.30857143,1.70468036
22095,68.88195,116.6333,52.89492063,1.74960153
22096,66.77155,136.6336,61.96535147,1.69599737
22097,66.44019,130.1774,59.03736961,1.687580826
22098,68.75179,130.6616,59.25696145,1.746295466
22099,70.97369,129.0189,58.51197279,1.802731726
22100,67.69709,124.2238,56.33732426,1.719506086
22101,67.55783,117.3321,53.21183673,1.715968882
22102,69.39296,132.2173,59.96249433,1.762581184
22103,66.57,126.0029,57.14417234,1.690878
22104,68.4234,114.5145,51.93401361,1.73795436
22105,66.2871,131.8304,59.78702948,1.68369234
22106,67.95212,128.0529,58.07387755,1.725983848
22107,67.00587,124.613,56.5138322,1.701949098
22108,66.13305,123.0369,55.79904762,1.67977947
22109,67.94284,130.1582,59.02866213,1.725748136
22110,66.8761,135.8472,61.60870748,1.69865294
22111,67.88451,131.2437,59.52095238,1.724266554
22112,64.79759,116.9411,53.03451247,1.645858786
22113,67.83546,134.9498,61.20172336,1.723020684
22114,68.28544,117.8027,53.42526077,1.734450176
22115,66.99732,136.9152,62.09306122,1.701731928
22116,66.70636,133.6125,60.5952381,1.694341544
22117,67.99473,111.8341,50.7184127,1.727066142
22118,68.56614,133.2531,60.4322449,1.741579956
22119,63.70894,125.1008,56.73505669,1.618207076
22120,67.39951,134.5424,61.01696145,1.711947554
22121,67.68099,140.1474,63.55891156,1.719097146
22122,64.98122,108.9518,49.41124717,1.650522988
22123,69.4232,123.6302,56.06811791,1.76334928
22124,70.00146,149.3087,67.71369615,1.778037084
22125,71.36114,144.8643,65.69809524,1.812572956
22126,66.60996,121.845,55.2585034,1.691892984
22127,67.09436,115.8078,52.52054422,1.704196744
22128,70.12298,145.3622,65.92390023,1.781123692
22129,66.03876,135.1259,61.2815873,1.677384504
22130,66.27712,129.0541,58.52793651,1.683438848
22131,67.62592,131.2538,59.52553288,1.717698368
22132,65.95321,109.7856,49.78938776,1.675211534
22133,68.48038,130.1038,59.00399093,1.739401652
22134,65.65352,118.0966,53.55854875,1.667599408
22135,72.12181,147.585,66.93197279,1.831893974
22136,67.40851,146.4429,66.41401361,1.712176154
22137,69.88715,134.4733,60.98562358,1.77513361
22138,69.27105,154.4557,70.04793651,1.75948467
22139,71.93958,152.5295,69.17437642,1.827265332
22140,66.98862,115.2594,52.27183673,1.701510948
22141,69.88329,127.6165,57.87596372,1.775035566
22142,69.06831,142.8685,64.79297052,1.754335074
22143,68.37576,146.4785,66.43015873,1.736744304
22144,72.36275,141.3837,64.11959184,1.83801385
22145,65.32142,96.822,43.91020408,1.659164068
22146,67.06859,133.4834,60.53668934,1.703542186
22147,68.08786,124.3863,56.41102041,1.729431644
22148,71.55388,136.8521,62.06444444,1.817468552
22149,69.55143,119.9292,54.38965986,1.766606322
22150,68.24976,132.8025,60.22789116,1.733543904
22151,69.17304,120.0536,54.4460771,1.756995216
22152,70.54788,136.8571,62.06671202,1.791916152
22153,67.5523,115.2183,52.25319728,1.71582842
22154,66.68536,135.8133,61.59333333,1.693808144
22155,66.47161,121.4223,55.06680272,1.688378894
22156,68.24878,143.2844,64.9815873,1.733519012
22157,70.94761,133.8643,60.70943311,1.802069294
22158,67.82211,121.5944,55.14485261,1.722681594
22159,66.99944,123.4547,55.98852608,1.701785776
22160,69.05494,128.4013,58.23188209,1.753995476
22161,67.15164,119.0471,53.98961451,1.705651656
22162,69.05272,147.0719,66.69927438,1.753939088
22163,67.94938,113.3519,51.40675737,1.725914252
22164,70.70493,150.7817,68.38172336,1.795905222
22165,65.96851,115.2572,52.270839,1.675600154
22166,65.66304,104.3101,47.3061678,1.667841216
22167,67.91282,121.6957,55.19079365,1.724985628
22168,68.97438,122.827,55.70385488,1.751949252
22169,69.66398,133.2072,60.41142857,1.769465092
22170,66.46308,147.6569,66.9645805,1.688162232
22171,64.40454,119.04,53.98639456,1.635875316
